Date,Close,High-Low percent,Percent change,Volume,etiqueta
2000-06-09,1456.949951171875,1.2155587769893996,-0.3229246431497709,786000000,1499.47998046875
2000-06-12,1446.0,1.1715119969960235,-0.7515667345379694,774100000,1498.1300048828125
2000-06-13,1469.43994140625,1.9082126647289688,1.6210194610131397,935900000,1505.969970703125
2000-06-14,1470.5400390625,1.081917782383571,0.07486509827664066,929700000,1508.31005859375
2000-06-15,1478.72998046875,1.17804089829777,0.5569342682754329,1011400000,1506.449951171875
2000-06-16,1464.4599609375,1.3895890723369524,-0.9650186118987372,1250800000,1514.0899658203125
2000-06-19,1486.0,2.010767488749159,1.4708520298985002,921700000,1509.8399658203125
2000-06-20,1475.949951171875,1.1612787116877685,-0.6763155335211979,1031500000,1502.5899658203125
2000-06-21,1479.1300048828125,0.9593437601432627,0.21545809926770215,1009600000,1517.6800537109375
2000-06-22,1452.1800537109375,2.1416060292567605,-1.8220136893247714,1022700000,1520.77001953125
2000-06-23,1441.47998046875,1.5005330011913347,-0.7368282751745738,847600000,1507.0799560546875
2000-06-26,1455.31005859375,1.2492220199800368,0.9594360180085639,889000000,1492.25
2000-06-27,1450.550048828125,0.8824188291988508,-0.3270787374495676,1042500000,1502.510009765625
2000-06-28,1454.8199462890625,1.1740254248132114,0.29436402173003806,1095100000,1494.5
2000-06-29,1442.3900146484375,1.4219461835794829,-0.8543965644910988,1110900000,1489.260009765625
2000-06-30,1454.5999755859375,1.097902725249564,0.8465089756237677,1459700000,1481.989990234375
2000-07-03,1469.5400390625,1.274547135217825,1.0270908653456006,451900000,1484.9100341796875
2000-07-05,1446.22998046875,1.8731521442975894,-1.5862145960052074,1019300000,1480.8699951171875
2000-07-06,1456.6700439453125,1.516470110175604,0.7218812787423119,947300000,1465.81005859375
2000-07-07,1478.9000244140625,1.8561059381110376,1.5260820774855295,931700000,1444.510009765625
2000-07-10,1475.6199951171875,0.7996671817386081,-0.22178844024122196,838700000,1459.9000244140625
2000-07-11,1480.8800048828125,1.2350790747524043,0.3564609982942981,980500000,1451.3399658203125
2000-07-12,1492.9200439453125,1.125977013411528,0.8130327253255588,1001200000,1449.050048828125
2000-07-13,1495.8399658203125,0.784842663829806,0.1955846119718224,1026800000,1448.719970703125
2000-07-14,1509.97998046875,1.0218633253558114,0.9452892670027823,960600000,1439.030029296875
2000-07-17,1510.489990234375,0.798412210700332,0.03377592896739434,906000000,1427.2099609375
2000-07-18,1493.739990234375,1.2813484792245764,-1.1089116848368514,908300000,1426.5699462890625
2000-07-19,1481.9599609375,1.0600799853972944,-0.788626492822667,909400000,1458.2900390625
2000-07-20,1495.5699462890625,1.3346138077553098,0.9183773995454447,1064600000,1436.510009765625
2000-07-21,1480.18994140625,1.1930841857091161,-1.028370817491666,968300000,1436.22998046875
2000-07-24,1464.2900390625,1.507894984304067,-1.0741798669868237,880300000,1426.4599609375
2000-07-25,1474.469970703125,0.8097785403222723,0.6952127904347843,969400000,1434.3199462890625
2000-07-26,1452.4200439453125,1.5181508166134026,-1.495447665665082,1235800000,1436.280029296875
2000-07-27,1449.6199951171875,1.3507041977174952,-0.19278505827549908,1156400000,1408.989990234375
2000-07-28,1419.8900146484375,3.013616450644224,-2.050880959761225,980000000,1402.030029296875
2000-07-31,1430.8299560546875,1.3237116958878232,0.7704780858648909,952600000,1387.02001953125
2000-08-01,1438.0999755859375,1.0138431522509075,0.5080980797533802,938700000,1364.5899658203125
2000-08-02,1438.699951171875,1.2580785570468944,0.041720019200545966,994500000,1329.780029296875
2000-08-03,1452.56005859375,1.979944823978946,0.9633772080540784,1095600000,1374.1700439453125
2000-08-04,1462.9300537109375,0.7942960148854465,0.713911624916004,956000000,1374.6199951171875
2000-08-07,1479.3199462890625,1.357385748456359,1.120346973291691,854800000,1349.969970703125
2000-08-08,1482.800048828125,0.8032124216006161,0.23525015989897835,992200000,1342.1300048828125
2000-08-09,1472.8699951171875,1.3015352297590095,-0.6696825859147593,1054000000,1388.760009765625
2000-08-10,1460.25,1.0450272053158705,-0.8568302130551178,940800000,1396.9300537109375
2000-08-11,1471.8399658203125,1.5395635826987324,0.7936973682802603,835500000,1395.780029296875
2000-08-14,1491.56005859375,1.5473702129331215,1.339825879945225,783800000,1398.1300048828125
2000-08-15,1484.4300537109375,0.6992586048001016,-0.47802331805094744,895900000,1364.9000244140625
2000-08-16,1479.8499755859375,1.375137745154204,-0.30854118815165654,929800000,1364.43994140625
2000-08-17,1496.0699462890625,1.30140778186337,1.096055071170495,922400000,1379.5799560546875
2000-08-18,1491.719970703125,0.7025434179720904,-0.29076017446426405,821400000,1398.6600341796875
2000-08-21,1499.47998046875,0.7809347967312886,0.5202055290556514,731600000,1429.4000244140625
2000-08-22,1498.1300048828125,0.7362449981385485,-0.09002958382381912,818800000,1421.219970703125
2000-08-23,1505.969970703125,1.1739896534836207,0.5233167879129262,871000000,1428.3199462890625
2000-08-24,1508.31005859375,0.6570289791030745,0.15538742047641443,837100000,1426.68994140625
2000-08-25,1506.449951171875,0.5562750276764025,-0.12332394200229911,685600000,1432.18994140625
2000-08-28,1514.0899658203125,1.1558097864098023,0.5071535660706348,733600000,1431.8699951171875
2000-08-29,1509.8399658203125,0.6192773981294096,-0.2806966624138091,795600000,1409.280029296875
2000-08-30,1502.5899658203125,0.6921398818462621,-0.4801833415544141,818400000,1400.1400146484375
2000-08-31,1517.6800537109375,1.4904323913250679,1.0042718395491768,1056600000,1365.97998046875
2000-09-01,1520.77001953125,0.9574055469560965,0.2035979726265168,767700000,1351.260009765625
2000-09-05,1507.0799560546875,1.0988175197487056,-0.9002060338342425,838500000,1382.949951171875
2000-09-06,1492.25,1.373093666233875,-0.9840191952064795,995100000,1389.81005859375
2000-09-07,1502.510009765625,0.871206563366216,0.6875530082509633,985500000,1372.3199462890625
2000-09-08,1494.5,0.8450990219345935,-0.5331085792150212,961000000,1367.719970703125
2000-09-11,1489.260009765625,1.5947517454482443,-0.35061828266142525,899300000,1342.6199951171875
2000-09-12,1481.989990234375,1.1646509004352552,-0.4881632141854217,991200000,1347.3499755859375
2000-09-13,1484.9100341796875,0.9320406961865637,0.19703533522859346,1068300000,1322.3599853515625
2000-09-14,1480.8699951171875,1.1770144420785693,-0.2720729855349014,1014000000,1341.77001953125
2000-09-15,1465.81005859375,1.4149166266652766,-1.0169654711820766,1268400000,1348.969970703125
2000-09-18,1444.510009765625,1.7895324650697102,-1.4531247553697078,962500000,1336.0899658203125
2000-09-19,1459.9000244140625,1.1404907278322063,1.065414191967736,1024900000,1341.9300537109375
2000-09-20,1451.3399658203125,2.0353631649496857,-0.5863455339817272,1104000000,1314.949951171875
2000-09-21,1449.050048828125,1.1366046822499047,-0.15777950350131886,1105400000,1315.22998046875
2000-09-22,1448.719970703125,1.8754517432465385,-0.022778931981468867,1185500000,1324.969970703125
2000-09-25,1439.030029296875,1.4933663507269013,-0.6688622785773474,982400000,1376.5400390625
2000-09-26,1427.2099609375,1.596824551836071,-0.821391362149017,1106600000,1351.4599609375
2000-09-27,1426.5699462890625,1.2463482315133727,-0.04484376272269636,1174700000,1343.550048828125
2000-09-28,1458.2900390625,2.4624670777056554,2.223521731685923,1206200000,1369.8900146484375
2000-09-29,1436.510009765625,1.5314895023661845,-1.4935320624473896,1197100000,1380.199951171875
2000-10-02,1436.22998046875,1.0980149241908357,-0.020190394742611556,1051200000,1371.1800537109375
2000-10-03,1426.4599609375,2.0708549697233165,-0.6802545319421133,1098100000,1359.989990234375
2000-10-04,1434.3199462890625,1.6509518466846111,0.5510133874628174,1167400000,1340.9300537109375
2000-10-05,1436.280029296875,0.8612523230057847,0.13665591229374696,1176100000,1312.1500244140625
2000-10-06,1408.989990234375,3.2817827347860233,-1.9000500254716852,1150100000,1322.739990234375
2000-10-09,1402.030029296875,1.2275030190423868,-0.4939680896059639,716600000,1305.5999755859375
2000-10-10,1387.02001953125,1.800981969762203,-1.0705911750800796,1044000000,1264.739990234375
2000-10-11,1364.5899658203125,2.737084144062635,-1.617139867852653,1387500000,1274.8599853515625
2000-10-12,1329.780029296875,3.524642729216662,-2.5509447816078423,1388600000,1305.949951171875
2000-10-13,1374.1700439453125,3.426802097608455,3.3381471875396453,1223900000,1315.18994140625
2000-10-16,1374.6199951171875,1.0490115032679042,0.032743485703062424,1005400000,1328.9200439453125
2000-10-17,1349.969970703125,2.8630284563983177,-1.7932246367448674,1161500000,1334.219970703125
2000-10-18,1342.1300048828125,3.7894976765684723,-0.5807511270957453,1441700000,1320.280029296875
2000-10-19,1388.760009765625,3.441922901869273,3.4743284713975213,1297900000,1283.27001953125
2000-10-20,1396.9300537109375,1.8812702344732462,0.5882977539575986,1177400000,1347.56005859375
2000-10-23,1395.780029296875,1.376288565124193,-0.082325125084643,1046800000,1333.3399658203125
2000-10-24,1398.1300048828125,1.9676288806870157,0.16836288932442325,1158600000,1298.3499755859375
2000-10-25,1364.9000244140625,2.63169780224252,-2.3767446770112945,1315600000,1295.8599853515625
2000-10-26,1364.43994140625,2.5585524910239257,-0.03370818371917085,1303800000,1300.800048828125
2000-10-27,1379.5799560546875,1.4816061451562397,1.1096138561315902,1086300000,1313.27001953125
2000-10-30,1398.6600341796875,2.1091615745853294,1.3830353247205087,1186500000,1326.8199462890625
2000-10-31,1429.4000244140625,2.3478337729282144,2.197817159507526,1366400000,1318.550048828125
2000-11-01,1421.219970703125,1.347435640422949,-0.5722718323228415,1206800000,1326.6500244140625
2000-11-02,1428.3199462890625,0.8527538765094378,0.49956908376575265,1167700000,1329.469970703125
2000-11-03,1426.68994140625,0.8614287264178548,-0.11412043128344164,997700000,1347.969970703125
2000-11-06,1432.18994140625,0.7498998508416791,0.24006352481741486,930900000,1342.5400390625
2000-11-07,1431.8699951171875,0.9051073757879344,-0.022339654805028766,880900000,1342.9000244140625
2000-11-08,1409.280029296875,2.022309222264319,-1.5776548078628945,909300000,1360.4000244140625
2000-11-09,1400.1400146484375,2.8282868264343333,-0.6485591549181097,1111000000,1364.300048828125
2000-11-10,1365.97998046875,2.5015040069318366,-2.43975844003464,962500000,1357.510009765625
2000-11-13,1351.260009765625,2.764825798259401,-1.0776124770198823,1129300000,1354.949951171875
2000-11-14,1382.949951171875,2.8056003614047547,2.345214183593474,1118800000,1364.1700439453125
2000-11-15,1389.81005859375,1.5261050102746307,0.4960488567255762,1066800000,1373.72998046875
2000-11-16,1372.3199462890625,1.7758245941908255,-1.2584534265340186,956300000,1366.010009765625
2000-11-17,1367.719970703125,2.142246028823417,-0.33519702153834113,1070400000,1373.469970703125
2000-11-20,1342.6199951171875,1.9402308063748739,-1.8351691957114562,955800000,1349.469970703125
2000-11-21,1347.3499755859375,1.6513897950177263,0.35229480314250455,1137100000,1354.31005859375
2000-11-22,1322.3599853515625,1.9253426615696647,-1.8547512292422255,963200000,1352.260009765625
2000-11-24,1341.77001953125,1.6001230010062064,1.4678328439080188,404870000,1340.8900146484375
2000-11-27,1348.969970703125,1.5367266076312205,0.5366009872832244,946100000,1332.530029296875
2000-11-28,1336.0899658203125,1.7843175609801112,-0.9548029357613529,1028200000,1314.760009765625
2000-11-29,1341.9300537109375,1.7213993771178642,0.4371028927711009,402100000,1330.31005859375
2000-11-30,1314.949951171875,3.5750417514925172,-2.0090827492987082,1186530000,1318.800048828125
2000-12-01,1315.22998046875,2.102295782841567,0.021295814082158766,1195200000,1315.9200439453125
2000-12-04,1324.969970703125,1.6475904064010882,0.7443784571218276,1103000000,1326.6099853515625
2000-12-05,1376.5400390625,3.747808739785056,3.892168841532928,900300000,1301.530029296875
2000-12-06,1351.4599609375,2.2486803550847427,-1.8219650292250797,1399300000,1278.93994140625
2000-12-07,1343.550048828125,1.059877914246324,-0.5852864559811257,1128000000,1255.27001953125
2000-12-08,1369.8900146484375,2.684880306686631,1.9604752233299252,1358300000,1252.8199462890625
2000-12-11,1380.199951171875,1.8048134372514173,0.7526105317355274,1202400000,1245.8599853515625
2000-12-12,1371.1800537109375,0.7292988235160056,-0.6535210679640331,1083400000,1267.6500244140625
2000-12-13,1359.989990234375,2.010306400534672,-0.8160900128526454,1195100000,1257.93994140625
2000-12-14,1340.9300537109375,1.4549610333240206,-1.4014762358767647,1061300000,1239.93994140625
2000-12-15,1312.1500244140625,2.7092975777674346,-2.146273716308179,1561100000,1241.22998046875
2000-12-18,1322.739990234375,1.52485915780214,0.8070697422759584,1189900000,1234.1800537109375
2000-12-19,1305.5999755859375,3.1587002914784055,-1.3122079174082149,1324900000,1241.4100341796875
2000-12-20,1264.739990234375,3.51376106942065,-3.129594524787352,1421600000,1253.800048828125
2000-12-21,1274.8599853515625,2.4504739864489946,0.8001640807856574,1449900000,1261.8900146484375
2000-12-22,1305.949951171875,2.3821728637951565,2.438696498246351,1087100000,1264.739990234375
2000-12-26,1315.18994140625,1.0872898512683642,0.7059864246465815,806500000,1233.4200439453125
2000-12-27,1328.9200439453125,1.5855030899242024,1.0439634692143223,1092700000,1180.1600341796875
2000-12-28,1334.219970703125,0.760745951712408,0.39881456991784237,1015300000,1197.6600341796875
2000-12-29,1320.280029296875,1.7109980700338967,-1.044800835869946,1035500000,1166.7099609375
2001-01-02,1283.27001953125,3.4466620271317665,-2.8031939394959235,1129400000,1173.56005859375
2001-01-03,1347.56005859375,5.427588490917649,5.009860597069331,1880700000,1150.530029296875
2001-01-04,1333.3399658203125,1.5824902970605952,-1.0552474216456755,2131000000,1170.81005859375
2001-01-05,1298.3499755859375,3.0669749380481517,-2.6242362136687367,1430800000,1142.6199951171875
2001-01-08,1295.8599853515625,1.702339509885608,-0.1917811284473805,1115500000,1122.1400146484377
2001-01-09,1300.800048828125,1.274596819828242,0.381218922754396,1191300000,1117.5799560546877
2001-01-10,1313.27001953125,2.0163393723250906,0.9586385482041646,1296500000,1139.8299560546875
2001-01-11,1326.8199462890625,1.6935207196704039,1.0317700515731656,1411200000,1152.68994140625
2001-01-12,1318.550048828125,1.6396795204249166,-0.6232870921233356,1276000000,1182.1700439453125
2001-01-16,1326.6500244140625,1.0914787074652852,0.631870749467785,1205700000,1153.2900390625
2001-01-17,1329.469970703125,1.6179387454873364,0.21256143196529748,1349100000,1147.949951171875
2001-01-18,1347.969970703125,1.8768909773721154,1.3595076175879868,1445000000,1160.3299560546875
2001-01-19,1342.5400390625,1.326594222559412,-0.4028228935836494,1407800000,1145.8699951171875
2001-01-22,1342.9000244140625,1.4729338697797307,0.026813751626646377,1164000000,1106.4599609375
2001-01-23,1360.4000244140625,1.7105277207909948,1.3031498757798923,1232600000,1103.25
2001-01-24,1364.300048828125,0.9140196625981336,0.28668217760009806,1309000000,1151.43994140625
2001-01-25,1357.510009765625,0.937007507246382,-0.49769396903066526,1258000000,1128.4300537109375
2001-01-26,1354.949951171875,1.0893398499966216,-0.18858487785235528,1098000000,1137.5899658203125
2001-01-29,1364.1700439453125,1.112768439558701,0.6826971112675746,1053100000,1168.3800048828125
2001-01-30,1373.72998046875,1.4180445077289072,0.70078774752957,1149800000,1165.8900146484375
2001-01-31,1366.010009765625,1.3696796365870105,-0.5619714800495771,1295300000,1183.5
2001-02-01,1373.469970703125,1.0309678756528262,0.5461131971338887,1118800000,1179.6800537109375
2001-02-02,1349.469970703125,2.0496961607286135,-1.7473989611664824,1048400000,1191.81005859375
2001-02-05,1354.31005859375,0.7442961869061702,0.358665846273195,1013000000,1238.1600341796875
2001-02-06,1352.260009765625,0.9990689414801647,-0.1513721924397188,1059600000,1253.68994140625
2001-02-07,1340.8900146484375,1.3423919787126872,-0.840814269081148,1158300000,1242.97998046875
2001-02-08,1332.530029296875,1.3433019857117285,-0.6390236704998985,1107200000,1224.3599853515625
2001-02-09,1314.760009765625,1.7151456281473658,-1.333554902370685,1075500000,1209.469970703125
2001-02-12,1330.31005859375,1.301948081740519,1.1827290693833183,1039100000,1228.75
2001-02-13,1318.800048828125,1.4490434215970402,-0.8652125638884557,1075200000,1234.52001953125
2001-02-14,1315.9200439453125,1.2166400108645468,-0.21838070793003447,1150300000,1253.050048828125
2001-02-15,1326.6099853515625,1.158591845900687,0.8123549341341484,1153700000,1249.4599609375
2001-02-16,1301.530029296875,2.5685102063057923,-1.8905297209896323,1257200000,1266.43994140625
2001-02-20,1278.93994140625,2.2456170023010236,-1.7356562954470467,1112200000,1267.4300537109375
2001-02-21,1255.27001953125,2.3747828004821856,-1.8507453797223576,1208500000,1248.5799560546875
2001-02-22,1252.8199462890625,2.523106807581841,-0.19518296494505782,1365900000,1266.6099853515625
2001-02-23,1245.8599853515625,3.0003375437300397,-0.5555435925262745,1231300000,1263.510009765625
2001-02-26,1267.6500244140625,2.049460021961389,1.7489958196507278,1130800000,1261.199951171875
2001-02-27,1257.93994140625,1.6296485488077488,-0.7659908350730106,1114100000,1255.5400390625
2001-02-28,1239.93994140625,2.7275471302832917,-1.430910920904365,1225300000,1255.1800537109375
2001-03-01,1241.22998046875,2.163981355124764,0.10404044739755146,1294900000,1245.6700439453125
2001-03-02,1234.1800537109375,2.533667550146122,-0.5679790908007312,1294000000,1248.9200439453125
2001-03-05,1241.4100341796875,0.6855115982084306,0.58581245475576,929200000,1249.43994140625
2001-03-06,1253.800048828125,2.0744942377323627,0.9980598116096837,1091800000,1284.989990234375
2001-03-07,1261.8900146484375,0.7972118335717395,0.6452357238200666,1132200000,1288.489990234375
2001-03-08,1264.739990234375,0.703703882440943,0.22584976129884846,1114100000,1291.9599609375
2001-03-09,1233.4200439453125,2.944653483405922,-2.4763940834399056,1085900000,1312.8299560546875
2001-03-12,1180.1600341796875,4.799350343007266,-4.318075583988682,1229000000,1309.3800048828125
