Date,High,Low,Open,Close,Volume,Adj Close
2000-01-03,4.061565929944828,4.053335501613066,4.060805441772956,4.0553213557570205,8.229809785510975,4.0553213557570205
2000-01-04,4.055036402856194,4.040896919485698,4.055024558454269,4.041350425755642,8.251443537467475,4.041350425755642
2000-01-05,4.0498418575778095,4.03900421840775,4.04101231818742,4.04624733080266,8.307902332463405,4.04624733080266
2000-01-06,4.053633455069954,4.045301466799662,4.045884855034908,4.051316935118272,8.246867724359012,4.051316935118272
2000-01-07,4.061796899673083,4.050801853995145,4.051077607728158,4.061586651219085,8.26693691350798,4.061586651219085
2000-01-10,4.06592612610953,4.061960384508833,4.061960384508833,4.063453465692595,8.22577435072625,4.063453465692595
2000-01-11,4.066851219788816,4.060837554782716,4.063313454016107,4.061153801895093,8.248708738050407,4.061153801895093
2000-01-12,4.0649642563641235,4.0609311519492035,4.060989681398216,4.062660924998365,8.287936029282642,4.062660924998365
2000-01-13,4.066608407387809,4.061645092399666,4.062929289719276,4.063837166802918,8.24281464226849,4.063837166802918
2000-01-14,4.0700851845141255,4.0649642563641235,4.0652191944173355,4.069075086265787,8.426234657839158,4.069075086265787
2000-01-18,4.068969116585554,4.062486097790409,4.068934668157379,4.06302243721669,8.301507459207523,4.06302243721669
2000-01-19,4.063546500844578,4.059071283273241,4.062064291357418,4.060333648900741,8.285759784794624,4.060333648900741
2000-01-20,4.0629465706580525,4.05215431495396,4.060368786338175,4.0550838519527765,8.281556027305426,4.0550838519527765
2000-01-21,4.056470324666305,4.050514334550584,4.05527355917217,4.051257125056495,8.313529775312155,4.051257125056495
2000-01-24,4.055664962877146,4.038153811209155,4.051266019827776,4.0417545749263875,8.306939444300665,4.0417545749263875
2000-01-25,4.0445601235932624,4.036806496475647,4.041864623646146,4.042610539985644,8.320623957129218,4.042610539985644
2000-01-26,4.046574378722819,4.041534008359511,4.042451451452533,4.042732595249877,8.27609399405902,4.042732595249877
2000-01-27,4.047864159397293,4.0380794562988935,4.042833327471723,4.0425369058133205,8.288428097036403,4.0425369058133205
2000-01-28,4.042414833997223,4.03087363091719,4.042414833997223,4.030999029247164,8.262664627048283,4.030999029247164
2000-01-31,4.039718214033775,4.02949090323376,4.03087363091719,4.039078066314879,8.283029712057225,4.039078066314879
2000-02-01,4.044317080846441,4.0377833477692375,4.038967309130659,4.043049701674992,8.262712065003495,4.043049701674992
2000-02-02,4.046102041164447,4.040921429801405,4.042915556221181,4.041558482747149,8.215293800831908,4.041558482747149
2000-02-03,4.0445601235932624,4.035159862036692,4.041845712812314,4.04196243843895,8.251954400658654,4.04196243843895
2000-02-04,4.044949175849036,4.0391768594406,4.041999094056167,4.04000070673737,8.221648930799194,4.04000070673737
2000-02-07,4.040283441009758,4.035318437526315,4.040086644636562,4.037696952839008,8.163340308599814,4.037696952839008
2000-02-08,4.042341551351296,4.037636015025575,4.037636015025575,4.039755059551742,8.227603938268052,4.039755059551742
2000-02-09,4.039406992424538,4.029377673547119,4.039406992424538,4.029390278101572,8.226728759433641,4.029390278101572
2000-02-10,4.0309739524776065,4.025608962191656,4.029339936970648,4.027130565478743,8.194208982423678,4.027130565478743
2000-02-11,4.026926919185973,4.015274227904359,4.026926919185973,4.018126466414752,8.286770738958008,4.018126466414752
2000-02-14,4.023252459633712,4.018359243978932,4.018394653949076,4.022050409489577,8.22334016147521,4.022050409489577
2000-02-15,4.031976525976799,4.021002324781266,4.022063228504574,4.030157911045373,8.2632098509418,4.030157911045373
2000-02-16,4.031112231850847,4.023763027869152,4.029903820496858,4.023763027869152,8.212932994367828,4.023763027869152
2000-02-17,4.028280826961873,4.019349390054561,4.023941833887909,4.021832831644787,8.291879226132409,4.021832831644787
2000-02-18,4.021964133319899,4.008641916046589,4.021832831644787,4.009472972493443,8.320000806343389,4.009472972493443
2000-02-22,4.014427707382596,4.004527713736452,4.009486168177365,4.013083389093805,8.288562200628535,4.013083389093805
2000-02-23,4.014493220581584,4.00714668439238,4.0126609544508485,4.0097368100233455,8.267828544391332,4.0097368100233455
2000-02-24,4.010684017376035,3.9975515191846824,4.010447543705341,4.004047375808883,8.375736753964148,4.004047375808883
2000-02-25,4.005756039885655,3.9928653013554474,4.0039673238462035,3.9940143221750235,8.290568801208897,3.9940143221750235
2000-02-28,4.006788542906855,3.993152647799653,3.9936857196975875,4.001718589694858,8.328848308947938,4.001718589694858
2000-02-29,4.008853029101689,4.001342496907603,4.001758804188617,4.005579844173478,8.281851164577832,4.005579844173478
2000-03-01,4.0080603778954575,4.003699998885643,4.005571302579005,4.005992111274768,8.336019213955055,4.005992111274768
2000-03-02,4.009169900882375,4.004514408501262,4.005885472438467,4.00714668439238,8.314941088796003,4.00714668439238
2000-03-03,4.018888466362639,4.007411479887835,4.007411479887835,4.015703374220975,8.323169568125921,4.015703374220975
2000-03-06,4.016404418063913,4.00528694747332,4.015358076955787,4.007385003432691,8.237015631261498,4.007385003432691
2000-03-07,4.009881562170798,3.989168489185073,4.008540999432164,3.9910944500481262,8.444325904349252,3.9910944500481262
2000-03-08,3.996506840970587,3.988238226162645,3.991300981914464,3.993768119508047,8.34890817350517,3.993768119508047
2000-03-09,4.000509149215229,3.988556736143887,3.993713474904667,4.000509149215229,8.272676880046255,4.000509149215229
2000-03-10,4.003994009473319,3.9959973839956198,4.000414544838281,3.996941389684124,8.295435144552775,3.996941389684124
2000-03-13,3.999980447825882,3.9884046541168776,3.9961709205851124,3.997741446784924,8.270003002437344,3.997741446784924
2000-03-14,4.00191966716098,3.991768172553735,3.998201338005668,3.991768172553735,8.269699699718286,3.991768172553735
2000-03-15,4.007798977163562,3.9902273908569303,3.9916313930433214,4.005712761555813,8.31158434932364,4.005712761555813
2000-03-16,4.026674600125196,4.006009679696555,4.006062798934508,4.026598612525219,8.40447450745109,4.026598612525219
2000-03-17,4.031989015931001,4.024005526286009,4.026573320264727,4.02515139566312,8.394153878634445,4.02515139566312
2000-03-20,4.030547504768554,4.024813532066503,4.025131702843264,4.02862168299902,8.249760743331542,4.02862168299902
2000-03-21,4.037758659702873,4.025494715730926,4.02862168299902,4.037758659702873,8.326233422953282,4.037758659702873
2000-03-22,4.038153811209155,4.033026672398321,4.0381414972995096,4.036137649131447,8.291879226132409,4.036137649131447
2000-03-23,4.046792020060621,4.034709434419582,4.03684358984293,4.046138387199491,8.351622401669054,4.046138387199491
2000-03-24,4.050598217198766,4.043208571251064,4.045653472210562,4.0458594402501395,8.33673983549191,4.0458594402501395
2000-03-27,4.0481239418949455,4.040749867148328,4.0450979481299045,4.042451451452533,8.266889934820114,4.042451451452533
2000-03-28,4.045140608956939,4.038770342009127,4.042365980273928,4.038902594013855,8.24988290430657,4.038902594013855
2000-03-29,4.045422730042286,4.03789440726986,4.0390192991319385,4.0421705488936945,8.299659811045354,4.0421705488936945
2000-03-30,4.047082394125262,4.038116829584832,4.0417545749263875,4.04065177883937,8.330799192864262,4.04065177883937
2000-03-31,4.045665574961422,4.038338749764996,4.041166804091947,4.038338749764996,8.254282152869086,4.038338749764996
2000-04-03,4.050178226225082,4.035988546737128,4.0360009608794725,4.050106242038743,8.447080473382332,4.050106242038743
2000-04-04,4.0576372096020314,4.0301453683181565,4.050238185044829,4.0478913942940595,8.504171716136197,4.0478913942940595
2000-04-05,4.049962275664735,4.041534008359511,4.047831110576193,4.0427691859241355,8.277173557779877,4.0427691859241355
2000-04-06,4.049300982380908,4.0425975443653765,4.0425975443653765,4.045919998255463,8.209032199520347,4.045919998255463
2000-04-07,4.048963971231959,4.043903120431978,4.0462231192380855,4.045811010664744,8.194514344657511,4.045811010664744
2000-04-10,4.052643939223389,4.045252936734592,4.045944226724212,4.048735360814616,8.176293885432713,4.048735360814616
2000-04-11,4.055460533347006,4.045459132970869,4.048518729353391,4.0526200816609315,8.233326152887662,4.0526200816609315
2000-04-12,4.057911331004796,4.046016904021556,4.05246499434377,4.046344125446578,8.370661100134116,4.046344125446578
2000-04-13,4.047082394125262,4.038292619589118,4.046634837126094,4.038403548949688,8.301550838769037,4.038403548949688
2000-04-14,4.038375712497706,4.008707892106651,4.038375712497706,4.013122564934581,8.427453651024365,4.013122564934581
2000-04-17,4.024680604924853,4.010026307531492,4.0130180744520345,4.024629714870413,8.393610298109875,4.024629714870413
2000-04-18,4.032414444825308,4.024171114911163,4.024691663706992,4.032151982819471,8.339212863643352,4.032151982819471
2000-04-19,4.033039171492852,4.026661956391544,4.031407241218567,4.028406936342848,8.287488210641536,4.028406936342848
2000-04-20,4.035281213660214,4.0280052375580455,4.028131466729215,4.035231550803996,8.199727761548987,4.035231550803996
2000-04-24,4.03789440726986,4.029239276849754,4.03436090328861,4.037709279359464,8.470307566866678,4.037709279359464
2000-04-25,4.046792020060621,4.036710319503346,4.038129183040707,4.046332041590798,8.380573004874941,4.046332041590798
2000-04-26,4.046997448968395,4.03754838491783,4.046453017458604,4.039275281398446,8.298787602126948,4.039275281398446
2000-04-27,4.0391328335815,4.031337759394717,4.0391328335815,4.036991970587147,8.28537725550101,4.036991970587147
2000-04-28,4.039819686470798,4.030044855150813,4.037177793774105,4.030798414043983,8.239349541508986,4.030798414043983
2000-05-01,4.038511267359331,4.030406198297892,4.031425428548491,4.0339373777796705,8.24059916681554,4.0339373777796705
2000-05-02,4.034447964353455,4.029830811235443,4.033688275989333,4.030685524784451,8.319335125159537,4.030685524784451
2000-05-03,4.030729625026604,4.017078847791917,4.030729625026604,4.020408102821419,8.301507459207523,4.020408102821419
2000-05-04,4.022184949979723,4.017389409702781,4.020356709620324,4.017596314090906,8.228323351875224,4.017596314090906
2000-05-05,4.024769628143452,4.016063846865919,4.017479939955693,4.0244388841749155,8.140822183249545,4.0244388841749155
2000-05-08,4.026486262139806,4.022142472254207,4.024169871325934,4.025495515600607,8.158905024199713,4.025495515600607
2000-05-09,4.028809057711554,4.021819602493552,4.025655619847943,4.022747891057003,8.22094447893461,4.022747891057003
2000-05-10,4.022597018072958,4.012546175592565,4.022597018072958,4.015727671367729,8.35405078753268,4.015727671367729
2000-05-11,4.024325532496916,4.0157900441820376,4.0157900441820376,4.023127699437468,8.268858677332574,4.023127699437468
2000-05-12,4.0283593417042445,4.023043286055604,4.023254911859774,4.025730533481798,8.13915466155922,4.025730533481798
2000-05-15,4.033928120921531,4.025562259534948,4.025632271655946,4.0337766883656325,8.192595330356545,4.0337766883656325
2000-05-16,4.040295307802457,4.034107221790027,4.034107221790027,4.038841437315402,8.259880449730943,4.038841437315402
2000-05-17,4.03868530713382,4.031554296114313,4.03868530713382,4.032245551826955,8.229349022728854,4.032245551826955
2000-05-18,4.036042533960797,4.032024513808034,4.032328589250045,4.032549472600582,8.207418919510612,4.032549472600582
2000-05-19,4.0320228985403475,4.024142792377479,4.0320228985403475,4.02644540024702,8.274781124912671,4.02644540024702
2000-05-22,4.02798285041339,4.015799286866531,4.026361230190559,4.022986853858992,8.268507770087677,4.022986853858992
2000-05-23,4.023600175677031,4.0177751932733,4.022845560206173,4.018003968162779,8.196120895363178,4.018003968162779
2000-05-24,4.023494439663916,4.015569715610299,4.017946917995141,4.022690172631721,8.352857564334196,4.022690172631721
2000-05-25,4.023649539794781,4.011443562022075,4.0224642564163675,4.013886692035686,8.265713812995454,4.013886692035686
2000-05-26,4.016559539446581,4.011139300022388,4.013843353743703,4.012847353952428,8.111262517020478,4.012847353952428
2000-05-30,4.022393328873076,4.012976748710444,4.012976748710444,4.022351234081508,8.2186667741208,4.022351234081508
2000-05-31,4.025323469710809,4.020849995171365,4.022398686099327,4.022153192831164,8.211867763323012,4.022153192831164
2000-06-01,4.028345515238879,4.021771280401198,4.022563197299693,4.027480088375131,8.26479422176758,4.027480088375131
2000-06-02,4.035312846329885,4.027801603277178,4.027801603277178,4.033253211784419,8.302979938909994,4.033253211784419
2000-06-05,4.035989756936426,4.031540965399912,4.033186853680064,4.034078716478194,8.179321947787615,4.034078716478194
2000-06-06,4.0343721493312295,4.029737552164728,4.0343721493312295,4.030865572589566,8.22883649009211,4.030865572589566
2000-06-07,4.035404915956983,4.029228690124742,4.030781030140221,4.033980756867365,8.188731674257985,4.033980756867365
2000-06-08,4.03441427042197,4.02680815450139,4.034218441269389,4.02815301147639,8.246203044301543,4.02815301147639
2000-06-09,4.032004736214516,4.024866843728506,4.028549688971078,4.025922435712136,8.135927338181297,4.025922435712136
2000-06-12,4.027495972716788,4.023878132147491,4.025965823753948,4.023878132147491,8.135927338181297,4.023878132147491
2000-06-13,4.0275827888900295,4.020932370536154,4.023800007491109,4.026240633845283,8.190863735927215,4.026240633845283
2000-06-14,4.030952112788424,4.026356719907244,4.026674600125196,4.028935053499591,8.220996699758253,4.028935053499591
2000-06-15,4.032001938912451,4.02817296525197,4.029003294223815,4.030025422559912,8.24600590654081,4.030025422559912
2000-06-16,4.030430912455763,4.019128749935469,4.030144537399144,4.019128749935469,8.367542275383702,4.019128749935469
2000-06-19,4.0252419631315615,4.0187466858228555,4.019091370397879,4.023616202559836,8.228733910940917,4.023616202559836
2000-06-20,4.023761783114829,4.017406523078239,4.023659821606322,4.018540735284633,8.252853033406119,4.018540735284633
2000-06-21,4.022101199592743,4.01749493144356,4.019026100690879,4.021137190300176,8.310778253735808,4.021137190300176
2000-06-22,4.021063944691774,4.014371826700977,4.021063944691774,4.016076843806376,8.27710472957831,4.016076843806376
2000-06-23,4.020346794484063,4.016091475116707,4.016091475116707,4.017273387682955,8.15347949307196,4.017273387682955
2000-06-26,4.023979641088354,4.0172291631945924,4.0172291631945924,4.023004995015582,8.196977138134471,4.023004995015582
2000-06-27,4.025994866549678,4.021415071889422,4.022946908463826,4.021415071889422,8.202052171639355,4.021415071889422
2000-06-28,4.0261825791761385,4.021494837618581,4.021494837618581,4.022378465245204,8.277081784420222,4.022378465245204
2000-06-29,4.0222179942933005,4.015380715061828,4.0222179942933005,4.016993250358376,8.227037847505043,4.016993250358376
2000-06-30,4.019084713986405,4.014401244960466,4.016786466429137,4.019070142583226,8.35036433357456,4.019070142583226
2000-07-03,4.023936094290537,4.017996074363786,4.019172821999846,4.0237325905953565,7.873262465253354,4.0237325905953565
2000-07-05,4.024226591235864,4.019705188608222,4.02280890163779,4.020551850084219,8.188900375987062,4.020551850084219
2000-07-06,4.022378465245204,4.016786466429137,4.0204628076410875,4.020463616832263,8.167671719181996,4.020463616832263
2000-07-07,4.027726648187715,4.020540685381364,4.020540685381364,4.026818361805682,8.2009051944195,4.026818361805682
2000-07-10,4.029552202195024,4.025545904420759,4.026457252187935,4.027250914992044,8.171638711455952,4.027250914992044
2000-07-11,4.0337634256945885,4.026442965969959,4.027352036975287,4.030526473813384,8.206610026598046,4.030526473813384
2000-07-12,4.034841754409417,4.030326035662625,4.030326035662625,4.0328104754816385,8.180211925216897,4.0328104754816385
2000-07-13,4.034657748208806,4.0316273711338,4.032454355393379,4.0330097705348695,8.243633246984421,4.0330097705348695
2000-07-14,4.034345659929734,4.031598702583744,4.033194869051651,4.033976325025485,8.178890657925601,4.033976325025485
2000-07-17,4.0353657056739936,4.031427440549047,4.033962284024275,4.033635604581094,8.211601046813223,4.033635604581094
2000-07-18,4.033430195714718,4.029548517369377,4.033430195714718,4.0310414787457525,8.232029940165523,4.0310414787457525
2000-07-19,4.033081029048375,4.028834696352217,4.030403390680598,4.029265246936047,8.330271693197583,4.029265246936047
2000-07-20,4.036454419346937,4.029451947943313,4.029451947943313,4.03522435508451,8.251857139703212,4.03522435508451
2000-07-21,4.035535812789108,4.030079325082239,4.035209924179062,4.030784230411127,8.23225896488675,4.030784230411127
2000-07-24,4.0325829180537625,4.028546869326135,4.030698486610614,4.028820051555527,8.170173676741289,4.028820051555527
2000-07-25,4.03122741788242,4.028618824114603,4.0289890915148305,4.029423135424669,8.227758198681466,4.029423135424669
2000-07-26,4.029121896478783,4.021911714193005,4.0289923446903,4.021911714193005,8.305093298212899,4.021911714193005
2000-07-27,4.027121202234913,4.021926150245382,4.021926150245382,4.024778241033042,8.206178000221506,4.024778241033042
2000-07-28,4.027352036975287,4.019759982034825,4.025140708816809,4.021692372339015,8.242342623510304,4.021692372339015
2000-07-31,4.025481597657977,4.0211396544991205,4.021821256159495,4.022138764323891,8.245068278188509,4.022138764323891
2000-08-01,4.026448273474519,4.021923246943788,4.022214246710969,4.025631472038099,8.180183244716373,4.025631472038099
2000-08-02,4.0304187730371615,4.024836083177462,4.025721539731282,4.028917991642986,8.213252054854257,4.028917991642986
2000-08-03,4.031218931948616,4.026306065809548,4.028586302979711,4.029691331012363,8.208387606482953,4.029691331012363
2000-08-04,4.032254017724919,4.027979589667264,4.029966248725601,4.032165294792104,8.178257323693082,4.032165294792104
2000-08-07,4.037158677748173,4.030922609692239,4.03241649161033,4.036150019988321,8.161637483697866,4.036150019988321
2000-08-08,4.040968053481165,4.034933532613971,4.03607571149897,4.040518860867573,8.311160275000537,4.040518860867573
2000-08-09,4.040573446753391,4.03717343336976,4.040283441009758,4.037698547140533,8.270515801903889,4.037698547140533
2000-08-10,4.039314566455262,4.036939737309553,4.0375085507413315,4.037815187470824,8.159236236422776,4.037815187470824
2000-08-11,4.044097812203572,4.0375730849401075,4.037704535440324,4.042528253459054,8.19066779887038,4.042528253459054
2000-08-14,4.048387818384111,4.041676480043982,4.042499526406661,4.04833067708913,8.146995760305376,4.04833067708913
2000-08-15,4.048288328490231,4.043249076190805,4.048288328490231,4.044069150468914,8.190863735927215,4.044069150468914
2000-08-16,4.044930360612208,4.039895330317782,4.044140954510245,4.0417632427080665,8.210986976503905,4.0417632427080665
2000-08-17,4.045031004998466,4.040815890502785,4.041864238504995,4.043623155550302,8.249369597137282,4.043623155550302
2000-08-18,4.044672218932046,4.041676480043982,4.043448742959284,4.043263242429705,8.217141640572445,4.043263242429705
2000-08-21,4.045604217789386,4.042499526406661,4.043749221519978,4.0445714913558914,8.168202749790998,4.0445714913558914
2000-08-22,4.048857260920386,4.044629129370911,4.044665177946071,4.0468910537980065,8.166755641623446,4.0468910537980065
2000-08-23,4.048181452017122,4.043781432082832,4.046555633765705,4.047105416272338,8.163310491945454,4.047105416272338
2000-08-24,4.049169928315716,4.046147730651948,4.047076571802158,4.04858707112624,8.158272007668646,4.04858707112624
2000-08-25,4.049680781638487,4.047533025754229,4.04858707112624,4.048970942868229,8.106938454133227,4.048970942868229
2000-08-28,4.053848712275392,4.04882735762516,4.049042736633157,4.0513007303069966,8.221961654110132,4.0513007303069966
2000-08-29,4.051429221616769,4.049124934444209,4.051162927294703,4.0498418575778095,8.174059810633898,4.0498418575778095
2000-08-30,4.049655588028672,4.045219268204173,4.049605990931744,4.045479835059194,8.165807981968456,4.045479835059194
2000-08-31,4.05352211204417,4.045552208221086,4.0455666814062985,4.0498418575778095,8.2632098509418,4.0498418575778095
2000-09-01,4.053639190149723,4.050013759802559,4.050013759802559,4.050757821289416,8.097396154111971,4.050757821289416
2000-09-05,4.053181044843951,4.048665866991381,4.050099666510482,4.051600496802382,8.241795433783992,4.051600496802382
2000-09-06,4.056988289945771,4.051315013183887,4.0513292955910645,4.053525561482184,8.351719025355122,4.053525561482184
2000-09-07,4.054033229871428,4.050156953400462,4.053731690647281,4.051571949351319,8.346783145212466,4.051571949351319
2000-09-08,4.051643276804236,4.048909634101071,4.051643276804236,4.050056734177852,8.259163673731443,4.050056734177852
2000-09-11,4.052583522569617,4.046895317719418,4.050013759802559,4.049081905641108,8.204445584145374,4.049081905641108
2000-09-12,4.05141494249548,4.045898935559179,4.049167996856385,4.050543329125284,8.235604191864365,4.050543329125284
2000-09-13,4.050457472381457,4.046953028823421,4.050226209054964,4.048565303049495,8.334875778787774,4.048565303049495
2000-09-14,4.0495695934250655,4.044160953308703,4.048852599325421,4.0448716151152375,8.340067168117756,4.0448716151152375
2000-09-15,4.045754712593923,4.038139904623235,4.044886110999123,4.038540686337457,8.464295757298242,4.038540686337457
2000-09-18,4.03888153722615,4.033390374727345,4.0385176325842265,4.033806390570866,8.29874394566534,4.033806390570866
2000-09-19,4.03503487705063,4.031929715003124,4.033955028021719,4.033033118517151,8.330576098116385,4.033033118517151
2000-09-20,4.034430294954902,4.024005967725612,4.0332415438648646,4.028933823481186,8.386998074491556,4.028933823481186
2000-09-21,4.032794784337191,4.027819942228902,4.028633038937388,4.03207533257712,8.269909701082545,4.03207533257712
2000-09-22,4.03579381688349,4.026234924548584,4.028542778822761,4.03536449373447,8.687858793619485,4.03536449373447
2000-09-25,4.0373591400306506,4.032779879191245,4.03536449373447,4.033791559340538,8.414839700007803,4.033791559340538
2000-09-26,4.033996013039177,4.02599282922295,4.033717199373416,4.026628051818778,8.507545551859126,4.026628051818778
2000-09-27,4.0285578300967,4.024506993220477,4.026628051818778,4.026507130549155,8.434025697954915,4.026507130549155
2000-09-28,4.035719838046196,4.026295407339246,4.026567575445081,4.034430294954902,8.367709924287556,4.034430294954902
2000-09-29,4.034323597257106,4.027412802390281,4.034323597257106,4.0274278928759415,8.373573983145057,4.0274278928759415
2000-10-02,4.030284702819884,4.026628051818778,4.027759631612291,4.029429635251965,8.33262022158477,4.029429635251965
2000-10-03,4.035779053370199,4.029823525472956,4.029823525472956,4.030224773099804,8.414304689801268,4.030224773099804
2000-10-04,4.035468160976814,4.029976777903851,4.0303701724222,4.032839496705973,8.422228599891362,4.032839496705973
2000-10-05,4.035201515706824,4.030344663820589,4.032808863134534,4.030434550261058,8.337259541747951,4.030434550261058
2000-10-06,4.032652987763871,4.022009531235455,4.0305090394863825,4.0252050660716865,8.376321416373125,4.0252050660716865
2000-10-09,4.02703588780831,4.023138435933015,4.025220233463813,4.0240515539816055,8.224714307119028,4.0240515539816055
2000-10-10,4.026310536700487,4.020770919525613,4.0240819689100285,4.022238625565342,8.326479238428844,4.022238625565342
2000-10-11,4.023975547473949,4.015019633752551,4.022101199592743,4.017650519046539,8.511241468644082,4.017650519046539
2000-10-12,4.019589824226544,4.001062297100008,4.018081881213144,4.001542480704693,8.5648198754775,4.001542480704693
2000-10-13,4.008987025783654,4.000661371124564,4.001414368098817,4.008309680113295,8.477714386743632,4.008309680113295
2000-10-16,4.01170108627186,4.007694864468462,4.007994303387099,4.010291465959204,8.431717491253202,4.010291465959204
2000-10-17,4.012622972845933,4.001190513590142,4.010464063378357,4.00392172334994,8.403360777481154,4.00392172334994
