Date;High;Low;Open;Close;Volume;Adj Close;High_lastDay;Low_lastDay;Open_lastDay;Close_lastDay;Volume_lastDay;Adj Close_lastDay
43035;23449,40039;23353,16016;23419,16016;23434,18945;518870000;23434,18945;23459,83984;23380,89063;23380,89063;23400,85938;370600000;23400,85938
43038;23428,75;23327,86914;23405,75;23348,74023;436900000;23348,74023;23449,40039;23353,16016;23419,16016;23434,18945;518870000;23434,18945
43039;23406,34961;23334,39063;23369,2207;23377,24023;388050000;23377,24023;23428,75;23327,86914;23405,75;23348,74023;436900000;23348,74023
43040;23517,71094;23388,91016;23442,90039;23435,00977;361260000;23435,00977;23406,34961;23334,39063;23369,2207;23377,24023;388050000;23377,24023
43041;23531,38086;23350,98047;23463,24023;23516,25977;348040000;23516,25977;23517,71094;23388,91016;23442,90039;23435,00977;361260000;23435,00977
43042;23557,06055;23481,57031;23549,58984;23539,18945;312250000;23539,18945;23531,38086;23350,98047;23463,24023;23516,25977;348040000;23516,25977
43045;23574,85938;23520,75;23533,96094;23548,41992;325190000;23548,41992;23557,06055;23481,57031;23549,58984;23539,18945;312250000;23539,18945
43046;23602,11914;23484,18945;23574,0293;23557,23047;285080000;23557,23047;23574,85938;23520,75;23533,96094;23548,41992;325190000;23548,41992
43047;23575;23510,56055;23542,59961;23563,35938;264670000;23563,35938;23602,11914;23484,18945;23574,0293;23557,23047;285080000;23557,23047
43048;23516,74023;23310,01953;23492,08984;23461,93945;305440000;23461,93945;23575;23510,56055;23542,59961;23563,35938;264670000;23563,35938
43049;23452,19922;23392,96094;23432,71094;23422,21094;351280000;23422,21094;23516,74023;23310,01953;23492,08984;23461,93945;305440000;23461,93945
43052;23461,67969;23343,33984;23367,4707;23439,69922;491260000;23439,69922;23452,19922;23392,96094;23432,71094;23422,21094;351280000;23422,21094
43053;23414,08008;23271,57031;23388,40039;23409,4707;561330000;23409,4707;23461,67969;23343,33984;23367,4707;23439,69922;491260000;23439,69922
43054;23344,99023;23242,75;23334,58984;23271,2793;404300000;23271,2793;23414,08008;23271,57031;23388,40039;23409,4707;561330000;23409,4707
43055;23492,18945;23365,33984;23365,33984;23458,35938;402020000;23458,35938;23344,99023;23242,75;23334,58984;23271,2793;404300000;23271,2793
43056;23433,76953;23356,00977;23433,76953;23358,24023;386000000;23358,24023;23492,18945;23365,33984;23365,33984;23458,35938;402020000;23458,35938
43059;23456,88086;23360,58008;23370,71094;23430,33008;315330000;23430,33008;23433,76953;23356,00977;23433,76953;23358,24023;386000000;23358,24023
43060;23617,80078;23500,15039;23500,15039;23590,83008;329650000;23590,83008;23456,88086;23360,58008;23370,71094;23430,33008;315330000;23430,33008
43061;23605,76953;23507,60938;23597,24023;23526,17969;268760000;23526,17969;23617,80078;23500,15039;23500,15039;23590,83008;329650000;23590,83008
43063;23599,17969;23551,58984;23552,75;23557,99023;118610000;23557,99023;23605,76953;23507,60938;23597,24023;23526,17969;268760000;23526,17969
43066;23638,91992;23545,01953;23552,85938;23580,7793;296320000;23580,7793;23599,17969;23551,58984;23552,75;23557,99023;118610000;23557,99023
43067;23849,60938;23617,10938;23625,18945;23836,71094;319240000;23836,71094;23638,91992;23545,01953;23552,85938;23580,7793;296320000;23580,7793
43068;23959,75977;23872,58984;23883,25977;23940,67969;401410000;23940,67969;23849,60938;23617,10938;23625,18945;23836,71094;319240000;23836,71094
