Date,High,Low,Open,Close,Volume,Adj Close
2000-01-03,3.6225445353432963,3.6010501650324196,3.6219226620217784,3.616176068070199,9.178997079970904,3.616176068070199
2000-01-04,3.6100476742196963,3.590978851064615,3.604334073102911,3.5913640490815935,9.179505831932655,3.5913640490815935
2000-01-05,3.593862892275608,3.572391768958138,3.58606382170644,3.5886682791253506,9.23946715726437,3.5886682791253506
2000-01-06,3.587684032288594,3.5701481732989913,3.5838151865814116,3.571491034155703,9.203663734149098,3.571491034155703
2000-01-07,3.5892423115552488,3.569618507471131,3.569618507471131,3.589236742070694,9.213499163216357,3.589236742070694
2000-01-10,3.6099528058024286,3.5976765501386456,3.6024105404871936,3.607526855143901,9.228325916764582,3.607526855143901
2000-01-11,3.609344635384323,3.5917122325210746,3.6055614394190467,3.59352862158755,9.229031321447216,3.59352862158755
2000-01-12,3.5968147359171154,3.583825387292387,3.596811435898507,3.5855757763088785,9.183526073306338,3.5855757763088785
2000-01-13,3.597527354692582,3.586499533518246,3.5928581973010663,3.5974988273787414,9.169371674369179,3.5974988273787414
2000-01-14,3.612036434099759,3.6071031526529613,3.6071031526529613,3.609089397186621,9.219225522017942,3.609089397186621
2000-01-18,3.617943434828973,3.607906236344008,3.608595547472181,3.6161403485686248,9.20009228290607,3.6161403485686248
2000-01-19,3.6196827673233667,3.611269661398883,3.6146093499090717,3.6182876815371783,9.218065246664269,3.6182876815371783
2000-01-20,3.626170938707658,3.6174836561894512,3.623875469712555,3.622266857078889,9.267476801368637,3.622266857078889
2000-01-21,3.627263416568221,3.6200631253589672,3.6271250741867727,3.6269969493541767,9.284132829989614,3.6269969493541767
2000-01-24,3.6338873882687044,3.6123928219033146,3.6325969609803006,3.6124744523954027,9.29864570061335,3.6124744523954027
2000-01-25,3.6199933374415467,3.6052522389468806,3.615502908341466,3.6199704453759702,9.241454332906246,3.6199704453759702
2000-01-26,3.620731392000883,3.6096914916924208,3.620731392000883,3.6096914916924208,9.234770295413854,3.6096914916924208
2000-01-27,3.6171146529176372,3.5992923451316416,3.6150553041797213,3.606441566471757,9.254900783250912,3.606441566471757
2000-01-28,3.6073810322835578,3.586275533673121,3.603267808706974,3.5897340829074347,9.208540781562084,3.5897340829074347
2000-01-31,3.595657119169301,3.5739189190840466,3.58825378416369,3.595645013583486,9.17829477108263,3.595645013583486
2000-02-01,3.6079008749877257,3.592492099276655,3.597922151675207,3.6077744585669027,9.145581722313855,3.6077744585669027
2000-02-02,3.6156081599583163,3.6077165871703647,3.608529245771701,3.6101233458786135,9.184089246288087,3.6101233458786135
2000-02-03,3.624494555041915,3.6113546946190698,3.6165437670501865,3.6244862983176716,9.236116366561603,3.6244862983176716
2000-02-04,3.6330480817529134,3.6263609209594803,3.6276883748283035,3.627892031352437,9.243397743937617,3.627892031352437
2000-02-07,3.6357812131361427,3.627953419356921,3.6309391449083877,3.6357621307672003,9.210997661005214,3.6357621307672003
2000-02-08,3.6463527431826064,3.6405817767830206,3.6405817767830206,3.646256649013817,9.294726284285364,3.646256649013817
2000-02-09,3.6495061828747217,3.639858889914634,3.649449763651256,3.6399086487888583,9.249342690688342,3.6399086487888583
2000-02-10,3.651924120261573,3.6393559762611636,3.6425792771652357,3.651920244598376,9.258539112697147,3.651920244598376
2000-02-11,3.6523227506743488,3.639639863665932,3.652278266580023,3.6431021576661924,9.240197177576624,3.6431021576661924
2000-02-14,3.6470855096671158,3.639141709799911,3.6469308223512544,3.6453780324038885,9.204350640607704,3.6453780324038885
2000-02-15,3.6475414114694824,3.632669841754502,3.645080203379796,3.645596150760586,9.232724274071213,3.645596150760586
2000-02-16,3.651146167844104,3.6448972768952252,3.6462262410990594,3.6462713493997065,9.25093938132692,3.6462713493997065
2000-02-17,3.6584063902816,3.6479450371589333,3.651666549764245,3.658003753185937,9.302858862393892,3.658003753185937
2000-02-18,3.659483609405866,3.644006035772987,3.6594141634972117,3.644708362503162,9.27839001311893,3.644708362503162
2000-02-22,3.6478658972990177,3.632660701446808,3.6467790452180884,3.6417833724374207,9.248534787262761,3.6417833724374207
2000-02-23,3.6598183268954587,3.6436875152484287,3.6442297512379014,3.658138333179432,9.2771047275133,3.658138333179432
2000-02-24,3.6647387678018286,3.6528456401463893,3.6613289335527233,3.664515043596908,9.28870743079557,3.664515043596908
2000-02-25,3.6687520399285094,3.6605989348859023,3.6646260020734855,3.661954588653016,9.26138183752365,3.661954588653016
2000-02-28,3.665367094267928,3.6500567765555223,3.6604926425423003,3.6607564258324903,9.254806595326157,3.6607564258324903
2000-02-29,3.672047953795248,3.6663466552077186,3.6672324935888776,3.6718843489294404,9.319905175574382,3.6718843489294404
2000-03-01,3.6810511831246777,3.6752117240542614,3.6752117240542614,3.6798892100745775,9.348760341391303,3.6798892100745775
2000-03-02,3.6839480088369703,3.672693467248969,3.682849674007969,3.6771970778521377,9.329820780162443,3.6771970778521377
2000-03-03,3.6915933252266484,3.6825800399939617,3.68547389472849,3.6915933252266484,9.329708995527787,3.6915933252266484
2000-03-06,3.6973296115539296,3.689209367009682,3.693432328987509,3.6907142738427834,9.30440004054579,3.6907142738427834
2000-03-07,3.699645222719493,3.6840262391258802,3.698358975314556,3.685637839688983,9.333731337332559,3.685637839688983
2000-03-08,3.6923304040760208,3.674230831390967,3.6921292441757885,3.6900418130030816,9.305379318407152,3.6900418130030816
2000-03-09,3.703201926684226,3.6865084485097204,3.691442229312244,3.703107289689237,9.302506256681152,3.703107289689237
2000-03-10,3.710415260008624,3.702460703151805,3.704265498998213,3.703258707383049,9.299326396008354,3.703258707383049
